Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7
http://purl.obolibrary.org/obo/HP_0012021,Persistent patent ductus venosus,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0034190,http://purl.obolibrary.org/obo/HP_0012021,,
http://purl.obolibrary.org/obo/HP_0012022,Congenital portosystemic venous shunt,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0034190,http://purl.obolibrary.org/obo/HP_0012022,,
http://purl.obolibrary.org/obo/HP_0034191,Elevated fetal middle cerebral artery peak systolic velocity,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0034190,http://purl.obolibrary.org/obo/HP_0034191,,
http://purl.obolibrary.org/obo/HP_0041095,Decreased middle cerebral artery pulsatility index,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0034190,http://purl.obolibrary.org/obo/HP_0041095,,
http://purl.obolibrary.org/obo/HP_6000264,Fetal tachycardia,4,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0034190,http://purl.obolibrary.org/obo/HP_6000264,,
http://purl.obolibrary.org/obo/HP_0034223,Elevated umbilical artery pulsatility,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0025657,http://purl.obolibrary.org/obo/HP_0025715,http://purl.obolibrary.org/obo/HP_0034223,
http://purl.obolibrary.org/obo/HP_0034224,Absent end-diastolic umbilical artery flow,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0025657,http://purl.obolibrary.org/obo/HP_0025715,http://purl.obolibrary.org/obo/HP_0034224,
http://purl.obolibrary.org/obo/HP_0034225,Reversed end-diastolic umbilical artery flow,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0025657,http://purl.obolibrary.org/obo/HP_0025715,http://purl.obolibrary.org/obo/HP_0034225,
http://purl.obolibrary.org/obo/HP_0500258,Abnormal carbon dioxide level in cord blood,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0410210,http://purl.obolibrary.org/obo/HP_0410211,http://purl.obolibrary.org/obo/HP_0500258,
http://purl.obolibrary.org/obo/HP_0500259,Abnormal oxygen level in cord blood,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0410210,http://purl.obolibrary.org/obo/HP_0410211,http://purl.obolibrary.org/obo/HP_0500259,
http://purl.obolibrary.org/obo/HP_0011414,Hydropic placenta,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0100767,http://purl.obolibrary.org/obo/HP_0012767,http://purl.obolibrary.org/obo/HP_0006267,http://purl.obolibrary.org/obo/HP_0011414,
http://purl.obolibrary.org/obo/HP_6000369,Ductus venosus agenesis with intrahepatic drainage,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0010948,http://purl.obolibrary.org/obo/HP_0034196,http://purl.obolibrary.org/obo/HP_6000369,
http://purl.obolibrary.org/obo/HP_6000370,Ductus venosus agenesis with extrahepatic drainage and liver bypass,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0010948,http://purl.obolibrary.org/obo/HP_0034196,http://purl.obolibrary.org/obo/HP_6000370,
http://purl.obolibrary.org/obo/HP_6000916,Echogenic fetal colon,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0010943,http://purl.obolibrary.org/obo/HP_6000916,
http://purl.obolibrary.org/obo/HP_0011129,Bilateral fetal pyelectasis,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0011425,http://purl.obolibrary.org/obo/HP_0010945,http://purl.obolibrary.org/obo/HP_0011129,
http://purl.obolibrary.org/obo/HP_0025706,Absent fetal nasal bone,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_0025705,http://purl.obolibrary.org/obo/HP_0025706,
http://purl.obolibrary.org/obo/HP_0025707,Hypoplastic nasal bone,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_0025705,http://purl.obolibrary.org/obo/HP_0025707,
http://purl.obolibrary.org/obo/HP_0034073,Reduced fetal long bone echogenicity,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_0034072,http://purl.obolibrary.org/obo/HP_0034073,
http://purl.obolibrary.org/obo/HP_0034074,Increased fetal long bone echogenicity,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0025662,http://purl.obolibrary.org/obo/HP_0034072,http://purl.obolibrary.org/obo/HP_0034074,
http://purl.obolibrary.org/obo/HP_0034210,Fetal intraventricular hemorrhage,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034210,
http://purl.obolibrary.org/obo/HP_0034211,Fetal cerebral parenchymal hemorrhage,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034211,
http://purl.obolibrary.org/obo/HP_0034212,Fetal extra-axial hemorrhage,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034212,
http://purl.obolibrary.org/obo/HP_0034213,Fetal posterior fossa hemorrhage,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034213,
http://purl.obolibrary.org/obo/HP_0025725,Type 1 congenital pulmonary airway malformation,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_0010959,http://purl.obolibrary.org/obo/HP_0025725,
http://purl.obolibrary.org/obo/HP_0025726,Type 2 congenital pulmonary airway malformation,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_0010959,http://purl.obolibrary.org/obo/HP_0025726,
http://purl.obolibrary.org/obo/HP_0025727,Type 3 congenital pulmonary airway malformation,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_0010959,http://purl.obolibrary.org/obo/HP_0025727,
http://purl.obolibrary.org/obo/HP_0025677,Fetal chylothorax,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_0025676,http://purl.obolibrary.org/obo/HP_0025677,
http://purl.obolibrary.org/obo/HP_0025678,Fetal hydrothorax,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034243,http://purl.obolibrary.org/obo/HP_0025676,http://purl.obolibrary.org/obo/HP_0025678,
http://purl.obolibrary.org/obo/HP_0001989,Fetal akinesia sequence,5,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034059,http://purl.obolibrary.org/obo/HP_0001557,http://purl.obolibrary.org/obo/HP_0001558,http://purl.obolibrary.org/obo/HP_0001989,
http://purl.obolibrary.org/obo/HP_0410214,Hypercapnia in cord blood,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0410210,http://purl.obolibrary.org/obo/HP_0410211,http://purl.obolibrary.org/obo/HP_0500258,http://purl.obolibrary.org/obo/HP_0410214
http://purl.obolibrary.org/obo/HP_0410215,Hypocapnia in cord blood,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0410210,http://purl.obolibrary.org/obo/HP_0410211,http://purl.obolibrary.org/obo/HP_0500258,http://purl.obolibrary.org/obo/HP_0410215
http://purl.obolibrary.org/obo/HP_0410212,Hyperoxemia in cord blood,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0410210,http://purl.obolibrary.org/obo/HP_0410211,http://purl.obolibrary.org/obo/HP_0500259,http://purl.obolibrary.org/obo/HP_0410212
http://purl.obolibrary.org/obo/HP_0410213,Hypoxemia in cord blood,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0001194,http://purl.obolibrary.org/obo/HP_0010881,http://purl.obolibrary.org/obo/HP_0410210,http://purl.obolibrary.org/obo/HP_0410211,http://purl.obolibrary.org/obo/HP_0500259,http://purl.obolibrary.org/obo/HP_0410213
http://purl.obolibrary.org/obo/HP_0034209,Fetal subependymal hemorrhage,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034210,http://purl.obolibrary.org/obo/HP_0034209
http://purl.obolibrary.org/obo/HP_0034214,Fetal intraventricular hemorrhage without ventriculomegaly,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034210,http://purl.obolibrary.org/obo/HP_0034214
http://purl.obolibrary.org/obo/HP_0034218,Fetal intraventricular hemorrhage with ventriculomegaly,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034210,http://purl.obolibrary.org/obo/HP_0034218
http://purl.obolibrary.org/obo/HP_0034219,Fetal intraventricular hemorrhage with periventricular hemorrhage,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034210,http://purl.obolibrary.org/obo/HP_0034219
http://purl.obolibrary.org/obo/HP_0034215,Fetal cerebellar hemisphere hemorrhage,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034213,http://purl.obolibrary.org/obo/HP_0034215
http://purl.obolibrary.org/obo/HP_0034216,Fetal cerebellar vermis hemorrhage,6,http://purl.obolibrary.org/obo/HP_0001197,http://purl.obolibrary.org/obo/HP_0034057,http://purl.obolibrary.org/obo/HP_0034058,http://purl.obolibrary.org/obo/HP_0034206,http://purl.obolibrary.org/obo/HP_0034208,http://purl.obolibrary.org/obo/HP_0034213,http://purl.obolibrary.org/obo/HP_0034216
