Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9,Path Node 10,Path Node 11,Path Node 12,Path Node 13
http://purl.obolibrary.org/obo/HP_0008050,Abnormality of the palpebral fissures,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0008050,,,,,
http://purl.obolibrary.org/obo/HP_0009755,Ankyloblepharon,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0009755,,,,,
http://purl.obolibrary.org/obo/HP_0010732,Nodular changes affecting the eyelids,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0010732,,,,,
http://purl.obolibrary.org/obo/HP_0010750,Dermatochalasis,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0010750,,,,,
http://purl.obolibrary.org/obo/HP_0011225,Epiblepharon,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0011225,,,,,
http://purl.obolibrary.org/obo/HP_0011226,Aplasia/Hypoplasia of the eyelid,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0011226,,,,,
http://purl.obolibrary.org/obo/HP_0012905,Euryblepharon,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0012905,,,,,
http://purl.obolibrary.org/obo/HP_0030001,Lagophthalmos,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0030001,,,,,
http://purl.obolibrary.org/obo/HP_0030820,Hooded eyelid,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0030820,,,,,
http://purl.obolibrary.org/obo/HP_0030845,Heliotrope rash of eyelid,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0030845,,,,,
http://purl.obolibrary.org/obo/HP_0030939,Palpebral thickening,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0030939,,,,,
http://purl.obolibrary.org/obo/HP_0034428,Megaloblepharon,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0034428,,,,,
http://purl.obolibrary.org/obo/HP_0034946,Multiple eyelid margin cysts,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0034946,,,,,
http://purl.obolibrary.org/obo/HP_0040164,Lipomas of eyelids,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0040164,,,,,
http://purl.obolibrary.org/obo/HP_0040323,Eyelid erythema,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0040323,,,,,
http://purl.obolibrary.org/obo/HP_0430007,Symblepharon,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0430007,,,,,
http://purl.obolibrary.org/obo/HP_0430008,Accessory eyelid,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0430008,,,,,
http://purl.obolibrary.org/obo/HP_0430010,Microblepharia,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0430010,,,,,
http://purl.obolibrary.org/obo/HP_0500043,Eyelid retraction,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_0500043,,,,,
http://purl.obolibrary.org/obo/HP_3000072,Abnormal levator palpebrae superioris morphology,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_3000072,,,,,
http://purl.obolibrary.org/obo/HP_6000101,Corneopalpebral synechiae,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_6000101,,,,,
http://purl.obolibrary.org/obo/HP_6000421,Collarettes,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_6000421,,,,,
http://purl.obolibrary.org/obo/HP_6000842,Multiple eyelid beaded papules,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000492,http://purl.obolibrary.org/obo/HP_6000842,,,,,
http://purl.obolibrary.org/obo/HP_0000509,Conjunctivitis,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0000509,,,,,
http://purl.obolibrary.org/obo/HP_0001140,Limbal dermoid,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0001140,,,,,
http://purl.obolibrary.org/obo/HP_0007462,Bitot spots of the conjunctiva,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0007462,,,,,
http://purl.obolibrary.org/obo/HP_0007799,Conjunctival whitish salt-like deposits,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0007799,,,,,
http://purl.obolibrary.org/obo/HP_0008054,Abnormal morphology of the conjunctival vasculature,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0008054,,,,,
http://purl.obolibrary.org/obo/HP_0009903,Conjunctival nodule,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0009903,,,,,
http://purl.obolibrary.org/obo/HP_0010637,Conjunctival amyloidosis,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0010637,,,,,
http://purl.obolibrary.org/obo/HP_0012375,Chemosis,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0012375,,,,,
http://purl.obolibrary.org/obo/HP_0012549,Conjunctival lipoma,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0012549,,,,,
http://purl.obolibrary.org/obo/HP_0020125,Spontaneous conjunctival filtering bleb,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0020125,,,,,
http://purl.obolibrary.org/obo/HP_0030946,Conjunctival papillae,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0030946,,,,,
http://purl.obolibrary.org/obo/HP_0030947,Conjunctival follicles,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0030947,,,,,
http://purl.obolibrary.org/obo/HP_0030953,Conjunctival hyperemia,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0030953,,,,,
http://purl.obolibrary.org/obo/HP_0031830,Pinguecula,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0031830,,,,,
http://purl.obolibrary.org/obo/HP_0032106,Conjunctival icterus,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0032106,,,,,
http://purl.obolibrary.org/obo/HP_0034363,Corneal pterygium,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0034363,,,,,
http://purl.obolibrary.org/obo/HP_0034814,Conjunctival membrane,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0034814,,,,,
http://purl.obolibrary.org/obo/HP_0430011,Defect of palpebral conjunctiva,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0430011,,,,,
http://purl.obolibrary.org/obo/HP_0500070,Conjunctival dermolipoma,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_0500070,,,,,
http://purl.obolibrary.org/obo/HP_6000365,Brown pigmentation of the conjunctiva,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_6000365,,,,,
http://purl.obolibrary.org/obo/HP_6001090,Conjunctival subepithelial fibrosis,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_6001090,,,,,
http://purl.obolibrary.org/obo/HP_6001091,Conjunctival fornix foreshortening,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000502,http://purl.obolibrary.org/obo/HP_6001091,,,,,
http://purl.obolibrary.org/obo/HP_0000574,Thick eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0000574,,,,,
http://purl.obolibrary.org/obo/HP_0000664,Synophrys,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0000664,,,,,
http://purl.obolibrary.org/obo/HP_0002226,White eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0002226,,,,,
http://purl.obolibrary.org/obo/HP_0002553,Highly arched eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0002553,,,,,
http://purl.obolibrary.org/obo/HP_0004523,Long eyebrows,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0004523,,,,,
http://purl.obolibrary.org/obo/HP_0007733,Laterally curved eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0007733,,,,,
http://purl.obolibrary.org/obo/HP_0010730,Double eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0010730,,,,,
http://purl.obolibrary.org/obo/HP_0010747,Medial flaring of the eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0010747,,,,,
http://purl.obolibrary.org/obo/HP_0011228,Horizontal eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0011228,,,,,
http://purl.obolibrary.org/obo/HP_0011229,Broad eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0011229,,,,,
http://purl.obolibrary.org/obo/HP_0011230,Laterally extended eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0011230,,,,,
http://purl.obolibrary.org/obo/HP_0031623,Brow ptosis,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0031623,,,,,
http://purl.obolibrary.org/obo/HP_0040296,Abnormal location of the eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0040296,,,,,
http://purl.obolibrary.org/obo/HP_0100840,Aplasia/Hypoplasia of the eyebrow,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0100840,,,,,
http://purl.obolibrary.org/obo/HP_0000620,Dacryocystitis,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0000620,,,,,
http://purl.obolibrary.org/obo/HP_0011479,Abnormal lacrimal punctum morphology,7,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011479,,,,,
