Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8
http://purl.obolibrary.org/obo/HP_0040092,Asymmetry of the shape of the ears,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0010722,http://purl.obolibrary.org/obo/HP_0040092,,
http://purl.obolibrary.org/obo/HP_0040093,Asymmetry of the position of the ears,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0010722,http://purl.obolibrary.org/obo/HP_0040093,,
http://purl.obolibrary.org/obo/HP_0000391,Thickened helices,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0000391,,
http://purl.obolibrary.org/obo/HP_0008523,Posterior helix pit,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0008523,,
http://purl.obolibrary.org/obo/HP_0008528,Long hairs growing from helix of pinna,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0008528,,
http://purl.obolibrary.org/obo/HP_0008544,Abnormally folded helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0008544,,
http://purl.obolibrary.org/obo/HP_0008589,Hypoplastic helices,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0008589,,
http://purl.obolibrary.org/obo/HP_0009895,Abnormality of the crus of the helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009895,,
http://purl.obolibrary.org/obo/HP_0009902,Cleft helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009902,,
http://purl.obolibrary.org/obo/HP_0009904,Prominent ear helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009904,,
http://purl.obolibrary.org/obo/HP_0009905,Thin ear helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009905,,
http://purl.obolibrary.org/obo/HP_0011261,Darwin tubercle of helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0011261,,
http://purl.obolibrary.org/obo/HP_0011262,Crimped helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0011262,,
http://purl.obolibrary.org/obo/HP_0011264,Discontinuous ascending root of helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0011264,,
http://purl.obolibrary.org/obo/HP_0030026,Squared superior portion of helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0030026,,
http://purl.obolibrary.org/obo/HP_0031228,Abnormal incisura morphology,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0031228,,
http://purl.obolibrary.org/obo/HP_0100810,Pointed helix,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0100810,,
http://purl.obolibrary.org/obo/HP_0011253,Type I cryptotia,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011252,http://purl.obolibrary.org/obo/HP_0011253,,
http://purl.obolibrary.org/obo/HP_0011254,Type II cryptotia,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011252,http://purl.obolibrary.org/obo/HP_0011254,,
http://purl.obolibrary.org/obo/HP_0005102,Cochlear degeneration,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0000375,http://purl.obolibrary.org/obo/HP_0005102,,
http://purl.obolibrary.org/obo/HP_0008554,Cochlear malformation,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0000375,http://purl.obolibrary.org/obo/HP_0008554,,
http://purl.obolibrary.org/obo/HP_0011388,Enlarged cochlear aqueduct,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0000375,http://purl.obolibrary.org/obo/HP_0011388,,
http://purl.obolibrary.org/obo/HP_0011377,Aplasia of the vestibule,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011377,,
http://purl.obolibrary.org/obo/HP_0011378,Hypoplasia of the vestibule of the inner ear,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011378,,
http://purl.obolibrary.org/obo/HP_0011379,Dilated vestibule of the inner ear,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011379,,
http://purl.obolibrary.org/obo/HP_0011380,Abnormal semicircular canal morphology,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011380,,
http://purl.obolibrary.org/obo/HP_0011387,Enlarged vestibular aqueduct,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011387,,
http://purl.obolibrary.org/obo/HP_0030999,Abnormal vestibular saccule morphology,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0030999,,
http://purl.obolibrary.org/obo/HP_0004458,Dilatated internal auditory canal,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011384,http://purl.obolibrary.org/obo/HP_0004458,,
http://purl.obolibrary.org/obo/HP_0011385,Absent internal auditory canal,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011384,http://purl.obolibrary.org/obo/HP_0011385,,
http://purl.obolibrary.org/obo/HP_0011386,Narrow internal auditory canal,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011384,http://purl.obolibrary.org/obo/HP_0011386,,
http://purl.obolibrary.org/obo/HP_0011392,Abnormality of the vestibular nerve,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011391,http://purl.obolibrary.org/obo/HP_0011392,,
http://purl.obolibrary.org/obo/HP_0011396,Abnormality of the cochlear nerve,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011391,http://purl.obolibrary.org/obo/HP_0011396,,
http://purl.obolibrary.org/obo/HP_0009589,Bilateral vestibular schwannoma,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0040096,http://purl.obolibrary.org/obo/HP_0009588,http://purl.obolibrary.org/obo/HP_0009589,,
http://purl.obolibrary.org/obo/HP_0009590,Unilateral vestibular schwannoma,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0040096,http://purl.obolibrary.org/obo/HP_0009588,http://purl.obolibrary.org/obo/HP_0009590,,
http://purl.obolibrary.org/obo/HP_0000371,Acute otitis media,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0000388,http://purl.obolibrary.org/obo/HP_0000371,,
http://purl.obolibrary.org/obo/HP_0000389,Chronic otitis media,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0000388,http://purl.obolibrary.org/obo/HP_0000389,,
http://purl.obolibrary.org/obo/HP_0000403,Recurrent otitis media,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0000388,http://purl.obolibrary.org/obo/HP_0000403,,
http://purl.obolibrary.org/obo/HP_0031353,Otitis media with effusion,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0000388,http://purl.obolibrary.org/obo/HP_0031353,,
http://purl.obolibrary.org/obo/HP_0040262,Glue ear,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0000388,http://purl.obolibrary.org/obo/HP_0040262,,
http://purl.obolibrary.org/obo/HP_0005473,Fusion of middle ear ossicles,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0005473,,
http://purl.obolibrary.org/obo/HP_0008628,Abnormal stapes morphology,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0008628,,
http://purl.obolibrary.org/obo/HP_0009910,Aplasia of the middle ear ossicles,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0009910,,
http://purl.obolibrary.org/obo/HP_0011453,Abnormal incus morphology,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0011453,,
http://purl.obolibrary.org/obo/HP_0011454,Abnormal malleus morphology,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0011454,,
http://purl.obolibrary.org/obo/HP_0008513,Bilateral conductive hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0000405,http://purl.obolibrary.org/obo/HP_0008513,,
http://purl.obolibrary.org/obo/HP_0008591,Congenital conductive hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0000405,http://purl.obolibrary.org/obo/HP_0008591,,
http://purl.obolibrary.org/obo/HP_0008598,Mild conductive hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0000405,http://purl.obolibrary.org/obo/HP_0008598,,
http://purl.obolibrary.org/obo/HP_0008607,Progressive conductive hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0000405,http://purl.obolibrary.org/obo/HP_0008607,,
http://purl.obolibrary.org/obo/HP_0012716,Moderate conductive hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0000405,http://purl.obolibrary.org/obo/HP_0012716,,
http://purl.obolibrary.org/obo/HP_0012717,Severe conductive hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0000405,http://purl.obolibrary.org/obo/HP_0012717,,
http://purl.obolibrary.org/obo/HP_0040119,Unilateral conductive hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0000405,http://purl.obolibrary.org/obo/HP_0040119,,
http://purl.obolibrary.org/obo/HP_0040120,Abnormality of the reflex of the tensor tympani muscle,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0004454,http://purl.obolibrary.org/obo/HP_0040120,,
http://purl.obolibrary.org/obo/HP_0040121,Abnormality of the acoustic reflex,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0004454,http://purl.obolibrary.org/obo/HP_0040121,,
http://purl.obolibrary.org/obo/HP_0008569,"Microtia, second degree",5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0008771,http://purl.obolibrary.org/obo/HP_0008772,http://purl.obolibrary.org/obo/HP_0008551,http://purl.obolibrary.org/obo/HP_0008569,,
http://purl.obolibrary.org/obo/HP_0011266,"Microtia, first degree",5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0008771,http://purl.obolibrary.org/obo/HP_0008772,http://purl.obolibrary.org/obo/HP_0008551,http://purl.obolibrary.org/obo/HP_0011266,,
http://purl.obolibrary.org/obo/HP_0011267,"Microtia, third degree",5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0008771,http://purl.obolibrary.org/obo/HP_0008772,http://purl.obolibrary.org/obo/HP_0008551,http://purl.obolibrary.org/obo/HP_0011267,,
http://purl.obolibrary.org/obo/HP_0008586,Hypoplasia of the cochlea,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0008771,http://purl.obolibrary.org/obo/HP_0008774,http://purl.obolibrary.org/obo/HP_0011395,http://purl.obolibrary.org/obo/HP_0008586,,
http://purl.obolibrary.org/obo/HP_0011375,Cochlear aplasia,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0008771,http://purl.obolibrary.org/obo/HP_0008774,http://purl.obolibrary.org/obo/HP_0011395,http://purl.obolibrary.org/obo/HP_0011375,,
http://purl.obolibrary.org/obo/HP_0000399,Prelingual sensorineural hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/HP_0011389,http://purl.obolibrary.org/obo/HP_0000407,http://purl.obolibrary.org/obo/HP_0011474,http://purl.obolibrary.org/obo/HP_0000399,,
http://purl.obolibrary.org/obo/HP_0008596,Postlingual sensorineural hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/HP_0011389,http://purl.obolibrary.org/obo/HP_0000407,http://purl.obolibrary.org/obo/HP_0011474,http://purl.obolibrary.org/obo/HP_0008596,,
http://purl.obolibrary.org/obo/HP_0008610,Infantile sensorineural hearing impairment,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/HP_0011389,http://purl.obolibrary.org/obo/HP_0000407,http://purl.obolibrary.org/obo/HP_0011474,http://purl.obolibrary.org/obo/HP_0008610,,
http://purl.obolibrary.org/obo/HP_0008555,Absent vestibular function,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/HP_0011389,http://purl.obolibrary.org/obo/HP_0001751,http://purl.obolibrary.org/obo/HP_0001756,http://purl.obolibrary.org/obo/HP_0008555,,
http://purl.obolibrary.org/obo/HP_0010532,Paroxysmal vertigo,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/HP_0011389,http://purl.obolibrary.org/obo/HP_0001751,http://purl.obolibrary.org/obo/HP_0002321,http://purl.obolibrary.org/obo/HP_0010532,,
http://purl.obolibrary.org/obo/HP_0008568,Vestibular areflexia,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/HP_0011389,http://purl.obolibrary.org/obo/HP_0001751,http://purl.obolibrary.org/obo/HP_0007670,http://purl.obolibrary.org/obo/HP_0008568,,
http://purl.obolibrary.org/obo/HP_0030183,Impaired visually enhanced vestibulo-ocular reflex,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/HP_0011389,http://purl.obolibrary.org/obo/HP_0001751,http://purl.obolibrary.org/obo/HP_0007670,http://purl.obolibrary.org/obo/HP_0030183,,
http://purl.obolibrary.org/obo/HP_0032100,Abnormal doll's eye reflex,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/HP_0011389,http://purl.obolibrary.org/obo/HP_0001751,http://purl.obolibrary.org/obo/HP_0007670,http://purl.obolibrary.org/obo/HP_0032100,,
http://purl.obolibrary.org/obo/HP_0430122,Head impulse test has corrective saccade,5,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031704,http://purl.obolibrary.org/obo/HP_0011389,http://purl.obolibrary.org/obo/HP_0001751,http://purl.obolibrary.org/obo/HP_0007670,http://purl.obolibrary.org/obo/HP_0430122,,
http://purl.obolibrary.org/obo/HP_6000025,Dark cerumen,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000372,http://purl.obolibrary.org/obo/HP_0030787,http://purl.obolibrary.org/obo/HP_0030790,http://purl.obolibrary.org/obo/HP_6000025,
http://purl.obolibrary.org/obo/HP_0000385,Small earlobe,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0000363,http://purl.obolibrary.org/obo/HP_0009906,http://purl.obolibrary.org/obo/HP_0000385,
http://purl.obolibrary.org/obo/HP_0000387,Absent earlobe,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0000363,http://purl.obolibrary.org/obo/HP_0009906,http://purl.obolibrary.org/obo/HP_0000387,
http://purl.obolibrary.org/obo/HP_0100015,Stahl ear,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009738,http://purl.obolibrary.org/obo/HP_0011235,http://purl.obolibrary.org/obo/HP_0100015,
http://purl.obolibrary.org/obo/HP_0011237,Broad inferior crus of antihelix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009738,http://purl.obolibrary.org/obo/HP_0011243,http://purl.obolibrary.org/obo/HP_0011237,
http://purl.obolibrary.org/obo/HP_0011238,Prominent inferior crus of antihelix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009738,http://purl.obolibrary.org/obo/HP_0011243,http://purl.obolibrary.org/obo/HP_0011238,
http://purl.obolibrary.org/obo/HP_0011239,Underdeveloped inferior crus of antihelix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009738,http://purl.obolibrary.org/obo/HP_0011243,http://purl.obolibrary.org/obo/HP_0011239,
http://purl.obolibrary.org/obo/HP_0011240,Prominent stem of antihelix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009738,http://purl.obolibrary.org/obo/HP_0011244,http://purl.obolibrary.org/obo/HP_0011240,
http://purl.obolibrary.org/obo/HP_0011241,Serpiginous stem of antihelix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009738,http://purl.obolibrary.org/obo/HP_0011244,http://purl.obolibrary.org/obo/HP_0011241,
