Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8
http://purl.obolibrary.org/obo/HP_0025515,Delayed thelarche,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0000823,http://purl.obolibrary.org/obo/HP_0025515,,,,
http://purl.obolibrary.org/obo/HP_0008647,Pubertal developmental failure in females,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0008197,http://purl.obolibrary.org/obo/HP_0008647,,,,
http://purl.obolibrary.org/obo/HP_0000826,Precocious puberty,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0100000,http://purl.obolibrary.org/obo/HP_0000826,,,,
http://purl.obolibrary.org/obo/HP_0012412,Premature adrenarche,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0008373,http://purl.obolibrary.org/obo/HP_0100000,http://purl.obolibrary.org/obo/HP_0012412,,,,
http://purl.obolibrary.org/obo/HP_0004510,Pancreatic islet-cell hyperplasia,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0012093,http://purl.obolibrary.org/obo/HP_0006476,http://purl.obolibrary.org/obo/HP_0004510,,,,
http://purl.obolibrary.org/obo/HP_0006274,Reduced pancreatic beta cells,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0012093,http://purl.obolibrary.org/obo/HP_0006476,http://purl.obolibrary.org/obo/HP_0006274,,,,
http://purl.obolibrary.org/obo/HP_0006279,Beta-cell dysfunction,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0012093,http://purl.obolibrary.org/obo/HP_0006476,http://purl.obolibrary.org/obo/HP_0006279,,,,
http://purl.obolibrary.org/obo/HP_0008261,Pancreatic islet cell adenoma,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0012093,http://purl.obolibrary.org/obo/HP_0006476,http://purl.obolibrary.org/obo/HP_0008261,,,,
http://purl.obolibrary.org/obo/HP_0012682,Pineal gland calcification,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0012680,http://purl.obolibrary.org/obo/HP_0012681,http://purl.obolibrary.org/obo/HP_0012682,,,,
http://purl.obolibrary.org/obo/HP_0012683,Pineal cyst,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0012680,http://purl.obolibrary.org/obo/HP_0012681,http://purl.obolibrary.org/obo/HP_0012683,,,,
http://purl.obolibrary.org/obo/HP_0012684,Abnormal pineal volume,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0012680,http://purl.obolibrary.org/obo/HP_0012681,http://purl.obolibrary.org/obo/HP_0012684,,,,
http://purl.obolibrary.org/obo/HP_0012687,Agenesis of pineal gland,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0012680,http://purl.obolibrary.org/obo/HP_0012681,http://purl.obolibrary.org/obo/HP_0012687,,,,
http://purl.obolibrary.org/obo/HP_0012689,Abnormal pineal melatonin secretion,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0012680,http://purl.obolibrary.org/obo/HP_0012688,http://purl.obolibrary.org/obo/HP_0012689,,,,
http://purl.obolibrary.org/obo/HP_0000824,Decreased response to growth hormone stimulation test,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0031072,http://purl.obolibrary.org/obo/HP_0031073,http://purl.obolibrary.org/obo/HP_0000824,,,,
http://purl.obolibrary.org/obo/HP_0031074,Abnormal response to ACTH stimulation test,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0031072,http://purl.obolibrary.org/obo/HP_0031073,http://purl.obolibrary.org/obo/HP_0031074,,,,
http://purl.obolibrary.org/obo/HP_0031075,Abnormal response to insulin tolerance test,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0031072,http://purl.obolibrary.org/obo/HP_0031073,http://purl.obolibrary.org/obo/HP_0031075,,,,
http://purl.obolibrary.org/obo/HP_0031077,Abnormal response to corticotropin releasing hormone stimulation test,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0031072,http://purl.obolibrary.org/obo/HP_0031073,http://purl.obolibrary.org/obo/HP_0031077,,,,
http://purl.obolibrary.org/obo/HP_0031080,Abnormal response to glucagon stimulation test,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0031072,http://purl.obolibrary.org/obo/HP_0031073,http://purl.obolibrary.org/obo/HP_0031080,,,,
http://purl.obolibrary.org/obo/HP_0031083,Abnormal response to human chorionic gonadotrophin stimulation test,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0031072,http://purl.obolibrary.org/obo/HP_0031073,http://purl.obolibrary.org/obo/HP_0031083,,,,
http://purl.obolibrary.org/obo/HP_0031279,Abnormal response to gonadotropin-releasing hormone stimulation test,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0031072,http://purl.obolibrary.org/obo/HP_0031073,http://purl.obolibrary.org/obo/HP_0031279,,,,
http://purl.obolibrary.org/obo/HP_6000362,Blunted aldosterone response to aldosterone suppression test,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0031072,http://purl.obolibrary.org/obo/HP_0031073,http://purl.obolibrary.org/obo/HP_6000362,,,,
http://purl.obolibrary.org/obo/HP_0030447,Merkel cell skin cancer,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0040192,http://purl.obolibrary.org/obo/HP_0030447,,,,
http://purl.obolibrary.org/obo/HP_0011750,Neoplasm of the anterior pituitary,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0040277,http://purl.obolibrary.org/obo/HP_0011750,,,,
http://purl.obolibrary.org/obo/HP_0000854,Thyroid adenoma,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100031,http://purl.obolibrary.org/obo/HP_0000854,,,,
http://purl.obolibrary.org/obo/HP_0002890,Thyroid carcinoma,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100031,http://purl.obolibrary.org/obo/HP_0002890,,,,
http://purl.obolibrary.org/obo/HP_0034549,Adrenal leiomyoma,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100631,http://purl.obolibrary.org/obo/HP_0034549,,,,
http://purl.obolibrary.org/obo/HP_0100641,Neoplasm of the adrenal cortex,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100631,http://purl.obolibrary.org/obo/HP_0100641,,,,
http://purl.obolibrary.org/obo/HP_0100642,Neoplasm of the adrenal medulla,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100631,http://purl.obolibrary.org/obo/HP_0100642,,,,
http://purl.obolibrary.org/obo/HP_0002666,Pheochromocytoma,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100634,http://purl.obolibrary.org/obo/HP_0002666,,,,
http://purl.obolibrary.org/obo/HP_0002668,Paraganglioma,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100634,http://purl.obolibrary.org/obo/HP_0002668,,,,
http://purl.obolibrary.org/obo/HP_0030405,Pancreatic endocrine tumor,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100634,http://purl.obolibrary.org/obo/HP_0030405,,,,
http://purl.obolibrary.org/obo/HP_0100570,Carcinoid tumor,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100634,http://purl.obolibrary.org/obo/HP_0100570,,,,
http://purl.obolibrary.org/obo/HP_0002897,Parathyroid adenoma,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100733,http://purl.obolibrary.org/obo/HP_0002897,,,,
http://purl.obolibrary.org/obo/HP_0006780,Parathyroid carcinoma,3,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0100568,http://purl.obolibrary.org/obo/HP_0100733,http://purl.obolibrary.org/obo/HP_0006780,,,,
http://purl.obolibrary.org/obo/HP_0008255,Transient neonatal diabetes mellitus,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000819,http://purl.obolibrary.org/obo/HP_0000831,http://purl.obolibrary.org/obo/HP_0000857,http://purl.obolibrary.org/obo/HP_0008255,,,
http://purl.obolibrary.org/obo/HP_0000832,Primary hypothyroidism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0000821,http://purl.obolibrary.org/obo/HP_0000832,,,
http://purl.obolibrary.org/obo/HP_0000851,Congenital hypothyroidism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0000821,http://purl.obolibrary.org/obo/HP_0000851,,,
http://purl.obolibrary.org/obo/HP_0008223,Compensated hypothyroidism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0000821,http://purl.obolibrary.org/obo/HP_0008223,,,
http://purl.obolibrary.org/obo/HP_0011787,Central hypothyroidism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0000821,http://purl.obolibrary.org/obo/HP_0011787,,,
http://purl.obolibrary.org/obo/HP_0011782,Thyroid crisis,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0000836,http://purl.obolibrary.org/obo/HP_0011782,,,
http://purl.obolibrary.org/obo/HP_0011783,Thyrotoxicosis from ectopic thyroid tissue,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0000836,http://purl.obolibrary.org/obo/HP_0011783,,,
http://purl.obolibrary.org/obo/HP_0011784,Thyrotoxicosis with diffuse goiter,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0000836,http://purl.obolibrary.org/obo/HP_0011784,,,
http://purl.obolibrary.org/obo/HP_0011785,Thyrotoxicosis with toxic multinodular goiter,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0000836,http://purl.obolibrary.org/obo/HP_0011785,,,
http://purl.obolibrary.org/obo/HP_0011786,Thyrotoxicosis with toxic single thyroid nodule,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0000836,http://purl.obolibrary.org/obo/HP_0011786,,,
http://purl.obolibrary.org/obo/HP_0011790,Activating thyroid-stimulating hormone receptor defect,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0011789,http://purl.obolibrary.org/obo/HP_0011790,,,
http://purl.obolibrary.org/obo/HP_0011791,Inactivating thyroid-stimulating hormone receptor defect,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0011789,http://purl.obolibrary.org/obo/HP_0011791,,,
http://purl.obolibrary.org/obo/HP_0031219,Reduced radioactive iodine uptake,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0031221,http://purl.obolibrary.org/obo/HP_0031219,,,
http://purl.obolibrary.org/obo/HP_0031220,Increased radioactive iodine uptake,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0031221,http://purl.obolibrary.org/obo/HP_0031220,,,
http://purl.obolibrary.org/obo/HP_0033081,Absent TSH response to thyrotrophin-releasing hormone stimulation test,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0033080,http://purl.obolibrary.org/obo/HP_0033081,,,
http://purl.obolibrary.org/obo/HP_0033082,Reduced TSH response to thyrotrophin-releasing hormone stimulation test,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0033080,http://purl.obolibrary.org/obo/HP_0033082,,,
http://purl.obolibrary.org/obo/HP_6000241,Diminished prolactin response to thyrotrophin-releasing hormone stimulation,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0002926,http://purl.obolibrary.org/obo/HP_0033080,http://purl.obolibrary.org/obo/HP_6000241,,,
http://purl.obolibrary.org/obo/HP_0005994,Nodular goiter,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0000853,http://purl.obolibrary.org/obo/HP_0005994,,,
http://purl.obolibrary.org/obo/HP_0008251,Congenital goiter,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0000853,http://purl.obolibrary.org/obo/HP_0008251,,,
http://purl.obolibrary.org/obo/HP_0009798,Euthyroid goiter,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0000853,http://purl.obolibrary.org/obo/HP_0009798,,,
http://purl.obolibrary.org/obo/HP_6000815,Amyloid goiter,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0000853,http://purl.obolibrary.org/obo/HP_6000815,,,
http://purl.obolibrary.org/obo/HP_0100028,Ectopic thyroid,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0008188,http://purl.obolibrary.org/obo/HP_0100028,,,
http://purl.obolibrary.org/obo/HP_0008225,Thyroid follicular hyperplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0008249,http://purl.obolibrary.org/obo/HP_0008225,,,
http://purl.obolibrary.org/obo/HP_0011781,Thyroid C cell hyperplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0008249,http://purl.obolibrary.org/obo/HP_0011781,,,
http://purl.obolibrary.org/obo/HP_0005990,Thyroid hypoplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0033079,http://purl.obolibrary.org/obo/HP_0005990,,,
http://purl.obolibrary.org/obo/HP_0008191,Thyroid agenesis,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0033079,http://purl.obolibrary.org/obo/HP_0008191,,,
http://purl.obolibrary.org/obo/HP_0011780,Thyroid hemiagenesis,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0033079,http://purl.obolibrary.org/obo/HP_0011780,,,
http://purl.obolibrary.org/obo/HP_0000872,Hashimoto thyroiditis,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000820,http://purl.obolibrary.org/obo/HP_0011772,http://purl.obolibrary.org/obo/HP_0100646,http://purl.obolibrary.org/obo/HP_0000872,,,
http://purl.obolibrary.org/obo/HP_0000860,Parathyroid hypoplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011766,http://purl.obolibrary.org/obo/HP_0011768,http://purl.obolibrary.org/obo/HP_0000860,,,
http://purl.obolibrary.org/obo/HP_0008211,Parathyroid agenesis,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011766,http://purl.obolibrary.org/obo/HP_0011768,http://purl.obolibrary.org/obo/HP_0008211,,,
http://purl.obolibrary.org/obo/HP_0011769,Ectopic parathyroid,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011766,http://purl.obolibrary.org/obo/HP_0011768,http://purl.obolibrary.org/obo/HP_0011769,,,
http://purl.obolibrary.org/obo/HP_0008198,Congenital hypoparathyroidism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011767,http://purl.obolibrary.org/obo/HP_0000829,http://purl.obolibrary.org/obo/HP_0008198,,,
http://purl.obolibrary.org/obo/HP_0011771,Autoimmune hypoparathyroidism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011767,http://purl.obolibrary.org/obo/HP_0000829,http://purl.obolibrary.org/obo/HP_0011771,,,
http://purl.obolibrary.org/obo/HP_0000867,Secondary hyperparathyroidism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011767,http://purl.obolibrary.org/obo/HP_0000843,http://purl.obolibrary.org/obo/HP_0000867,,,
http://purl.obolibrary.org/obo/HP_0008200,Primary hyperparathyroidism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011767,http://purl.obolibrary.org/obo/HP_0000843,http://purl.obolibrary.org/obo/HP_0008200,,,
http://purl.obolibrary.org/obo/HP_0011770,Tertiary hyperparathyroidism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000828,http://purl.obolibrary.org/obo/HP_0011767,http://purl.obolibrary.org/obo/HP_0000843,http://purl.obolibrary.org/obo/HP_0011770,,,
http://purl.obolibrary.org/obo/HP_0008239,Adrenal medullary hypoplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0000835,http://purl.obolibrary.org/obo/HP_0008239,,,
http://purl.obolibrary.org/obo/HP_0008244,Congenital adrenal hypoplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0000835,http://purl.obolibrary.org/obo/HP_0008244,,,
http://purl.obolibrary.org/obo/HP_0001580,Pigmented micronodular adrenocortical disease,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0000849,http://purl.obolibrary.org/obo/HP_0001580,,,
http://purl.obolibrary.org/obo/HP_0008182,Adrenocortical hypoplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0000849,http://purl.obolibrary.org/obo/HP_0008182,,,
http://purl.obolibrary.org/obo/HP_6000152,Adrenocortical hyperplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0000849,http://purl.obolibrary.org/obo/HP_6000152,,,
http://purl.obolibrary.org/obo/HP_0011743,Adrenal gland agenesis,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0008216,http://purl.obolibrary.org/obo/HP_0011743,,,
http://purl.obolibrary.org/obo/HP_0008231,Macronodular adrenal hyperplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0008221,http://purl.obolibrary.org/obo/HP_0008231,,,
http://purl.obolibrary.org/obo/HP_0008258,Congenital adrenal hyperplasia,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011732,http://purl.obolibrary.org/obo/HP_0008221,http://purl.obolibrary.org/obo/HP_0008258,,,
http://purl.obolibrary.org/obo/HP_0008207,Primary adrenal insufficiency,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011733,http://purl.obolibrary.org/obo/HP_0000846,http://purl.obolibrary.org/obo/HP_0008207,,,
http://purl.obolibrary.org/obo/HP_0011734,Central adrenal insufficiency,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011733,http://purl.obolibrary.org/obo/HP_0000846,http://purl.obolibrary.org/obo/HP_0011734,,,
http://purl.obolibrary.org/obo/HP_0003118,Increased circulating cortisol level,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000834,http://purl.obolibrary.org/obo/HP_0011733,http://purl.obolibrary.org/obo/HP_0002717,http://purl.obolibrary.org/obo/HP_0003118,,,
http://purl.obolibrary.org/obo/HP_0011736,Primary hyperaldosteronism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000847,http://purl.obolibrary.org/obo/HP_0040085,http://purl.obolibrary.org/obo/HP_0000859,http://purl.obolibrary.org/obo/HP_0011736,,,
http://purl.obolibrary.org/obo/HP_0011741,Secondary hyperaldosteronism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000847,http://purl.obolibrary.org/obo/HP_0040085,http://purl.obolibrary.org/obo/HP_0000859,http://purl.obolibrary.org/obo/HP_0011741,,,
http://purl.obolibrary.org/obo/HP_0008227,Pituitary resistance to thyroid hormone,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011747,http://purl.obolibrary.org/obo/HP_0008227,,,
http://purl.obolibrary.org/obo/HP_0010513,Pituitary calcification,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011747,http://purl.obolibrary.org/obo/HP_0010513,,,
http://purl.obolibrary.org/obo/HP_0010514,Hyperpituitarism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011747,http://purl.obolibrary.org/obo/HP_0010514,,,
http://purl.obolibrary.org/obo/HP_0010625,Anterior pituitary dysgenesis,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011747,http://purl.obolibrary.org/obo/HP_0010625,,,
http://purl.obolibrary.org/obo/HP_0012731,Ectopic anterior pituitary gland,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011747,http://purl.obolibrary.org/obo/HP_0012731,,,
http://purl.obolibrary.org/obo/HP_0040075,Hypopituitarism,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011747,http://purl.obolibrary.org/obo/HP_0040075,,,
http://purl.obolibrary.org/obo/HP_0011752,Neoplasm of the posterior pituitary,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011751,http://purl.obolibrary.org/obo/HP_0011752,,,
http://purl.obolibrary.org/obo/HP_0011753,Posterior pituitary dysgenesis,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0011751,http://purl.obolibrary.org/obo/HP_0011753,,,
http://purl.obolibrary.org/obo/HP_0012505,Enlarged pituitary gland,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0012504,http://purl.obolibrary.org/obo/HP_0012505,,,
http://purl.obolibrary.org/obo/HP_0012506,Small pituitary gland,4,http://purl.obolibrary.org/obo/HP_0000818,http://purl.obolibrary.org/obo/HP_0000864,http://purl.obolibrary.org/obo/HP_0012503,http://purl.obolibrary.org/obo/HP_0012504,http://purl.obolibrary.org/obo/HP_0012506,,,
